job_url,ref_nr
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10350771-S,12857-10350771-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203482476-S,10000-1203482476-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10171329-S,12857-10171329-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305691-10067-1-S,12608-1305691-10067-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305762-28027-1-S,12608-1305762-28027-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10250818-S,12857-10250818-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305977-28154-1-S,12608-1305977-28154-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1312363-8294-1-S,12608-1312363-8294-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305547-17095-1-S,12608-1305547-17095-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1000848408-S,10001-1000848408-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203497697-S,10000-1203497697-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305845-34366-1-S,12608-1305845-34366-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203434430-S,10000-1203434430-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306280-28075-1-S,12608-1306280-28075-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1001697344-S,10001-1001697344-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/14774-BB-558157-12683-565-S,14774-BB-558157-12683-565-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306305-17076-1-S,12608-1306305-17076-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307727-4095-1-S,12608-1307727-4095-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203497151-S,10000-1203497151-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203434538-S,10000-1203434538-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203434031-S,10000-1203434031-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203466071-S,10000-1203466071-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10171325-S,12857-10171325-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10250817-S,12857-10250817-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306801-14929-1-S,12608-1306801-14929-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203497920-S,10000-1203497920-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203466739-S,10000-1203466739-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203467177-S,10000-1203467177-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305697-14848-1-S,12608-1305697-14848-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305735-7800-1-S,12608-1305735-7800-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203455613-S,10000-1203455613-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307047-28089-1-S,12608-1307047-28089-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305689-16066-1-S,12608-1305689-16066-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203448746-S,10000-1203448746-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/13343-k11957.3206870-S,13343-k11957.3206870-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203440627-S,10000-1203440627-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306859-4080-1-S,12608-1306859-4080-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203455036-S,10000-1203455036-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1201835455-S,10000-1201835455-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305309-11071-1-S,12608-1305309-11071-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/14332-00002f26213001-S,14332-00002f26213001-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10372831-S,12857-10372831-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/14332-00002f261df001-S,14332-00002f261df001-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203455117-S,10000-1203455117-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305607-22401-1-S,12608-1305607-22401-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203470005-S,10000-1203470005-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305945-28427-1-S,12608-1305945-28427-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305900-17494-1-S,12608-1305900-17494-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305469-7833-1-S,12608-1305469-7833-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203438748-S,10000-1203438748-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203493566-S,10000-1203493566-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1001682876-S,10001-1001682876-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307034-7806-1-S,12608-1307034-7806-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203448526-S,10000-1203448526-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203496098-S,10000-1203496098-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307797-4090-1-S,12608-1307797-4090-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306634-10134-1-S,12608-1306634-10134-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306888-10437-1-S,12608-1306888-10437-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203498385-S,10000-1203498385-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305817-53026-1-S,12608-1305817-53026-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306728-7867-1-S,12608-1306728-7867-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203467457-S,10000-1203467457-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305890-16414-1-S,12608-1305890-16414-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203413306-S,10000-1203413306-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203442972-S,10000-1203442972-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/14628-00007b0ebab001-S,14628-00007b0ebab001-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307297-4080-1-S,12608-1307297-4080-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203482377-S,10000-1203482377-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203442815-S,10000-1203442815-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203048463-S,10000-1203048463-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203475390-S,10000-1203475390-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10361863-S,12857-10361863-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203464732-S,10000-1203464732-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/16971-408723102-S,16971-408723102-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203497706-S,10000-1203497706-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307137-10154-1-S,12608-1307137-10154-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203470356-S,10000-1203470356-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203453924-S,10000-1203453924-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10379220-S,12857-10379220-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306550-10163-1-S,12608-1306550-10163-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306623-7859-1-S,12608-1306623-7859-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1001693271-S,10001-1001693271-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/13828-d6e3d979d481475-S,13828-d6e3d979d481475-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307626-28298-1-S,12608-1307626-28298-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12857-10269643-S,12857-10269643-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/16575-k58251.1645-S,16575-k58251.1645-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307918-64012-1-S,12608-1307918-64012-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305409-79235-1-S,12608-1305409-79235-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203437405-S,10000-1203437405-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203493101-S,10000-1203493101-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203434659-S,10000-1203434659-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203460664-S,10000-1203460664-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1001686632-S,10001-1001686632-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10000-1203493616-S,10000-1203493616-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1306676-10464-1-S,12608-1306676-10464-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1307811-60397-1-S,12608-1307811-60397-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12518-SSVE9I-VT7-S,12518-SSVE9I-VT7-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/12608-1305582-9043-1-S,12608-1305582-9043-1-S
https://www.arbeitsagentur.de/jobsuche/jobdetail/10001-1001701351-S,10001-1001701351-S
